gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
CNN3-DT	chr1	601	384	479	1
CNN3P1	chr6	0	0	0	0
CNNM1	chr10	39	36	62	0
CNNM2	chr10	1126	1399	3479	0
CNNM3	chr2	1031	791	1356	0
CNNM3-DT	chr2	4	8	1	0
CNNM4	chr2	552	639	690	1
CNOT1	chr16	1379	1244	11406	0
CNOT10	chr3	80	94	2303	0
CNOT10-AS1	chr3	0	0	0	0
CNOT11	chr2	389	358	1821	0
CNOT2	chr12	458	471	4292	0
CNOT3	chr19	117	120	3968	0
CNOT4	chr7	330	310	1349	3
CNOT4P1	chr13	0	0	0	0
CNOT6	chr5	803	628	1487	0
CNOT6L	chr4	259	299	2246	0
CNOT6LP1	chr15	0	0	1	1
CNOT7	chr8	479	681	3242	1
CNOT7P1	chrX	0	0	0	0
CNOT7P2	chr1	0	0	0	0
CNOT8	chr5	909	911	1833	0
CNOT9	chr2	1189	1352	2021	3
CNP	chr17	2002	2037	6526	1
CNPPD1	chr2	2119	1461	924	3
CNPY1	chr7	8	12	6	0
CNPY2	chr12	748	739	2983	0
CNPY3	chr6	1196	1019	1487	0
CNPY4	chr7	1059	1422	1752	0
CNR1	chr6	567	385	1544	0
CNR2	chr1	0	0	0	0
CNRIP1	chr2	361	327	1832	1
CNST	chr1	605	538	517	1
CNTD1	chr17	137	164	495	0
CNTF	chr11	17	29	12	0
CNTFR	chr9	663	759	2483	0
CNTFR-AS1	chr9	39	71	54	0
CNTLN	chr9	561	677	589	0
CNTN1	chr12	7857	6937	11586	2
CNTN2	chr1	607	541	1287	0
CNTN3	chr3	962	718	1327	0
CNTN4	chr3	2571	1992	2449	1
CNTN4-AS1	chr3	118	79	54	0
CNTN4-AS2	chr3	0	0	1	0
CNTN5	chr11	219	201	441	0
CNTN6	chr3	1100	152	1602	0
CNTNAP1	chr17	2700	2516	14480	5
CNTNAP2	chr7	1007	1302	2516	0
CNTNAP2-AS1	chr7	0	0	0	0
CNTNAP3	chr9	114	93	355	1
CNTNAP3B	chr9	15	7	155	0
CNTNAP3C	chr9	0	0	1	0
CNTNAP3P1	chr9	0	0	0	0
CNTNAP3P2	chr9	9	0	35	0
CNTNAP3P5	chr9	0	0	0	0
CNTNAP4	chr16	401	158	437	0
CNTNAP5	chr2	157	210	234	0
CNTRL	chr9	334	374	1093	0
CNTROB	chr17	1100	1393	3377	0
COA1	chr7	890	944	1154	1
COA3	chr17	216	316	1421	0
COA4	chr11	418	298	473	1
COA5	chr2	553	463	1229	0
COA6	chr1	164	172	209	0
COA6-AS1	chr1	4	9	29	0
COA7	chr1	447	308	572	0
COA8	chr14	208	306	1222	0
COASY	chr17	1883	1222	1902	2
COBL	chr7	295	314	482	0
COBLL1	chr2	319	280	495	1
COBLP1	chrX	0	0	0	0
COCH	chr14	62	11	127	0
COG1	chr17	759	774	3913	2
COG2	chr1	515	448	1231	0
COG3	chr13	1154	2138	4134	1
COG4	chr16	1668	2375	5711	0
COG5	chr7	1635	1515	3117	2
COG6	chr13	528	357	2199	0
COG7	chr16	891	1090	1645	1
COG8	chr16	1250	1475	3075	2
COIL	chr17	497	454	718	0
COILP1	chr14	5	3	1	0
COL10A1	chr6	31	14	14	0
COL11A1	chr1	25517	26766	57611	40
COL11A2	chr6	0	0	623	0
COL11A2P1	chr6	0	0	0	0
COL12A1	chr6	93666	67842	207884	54
COL13A1	chr10	483	573	853	0
COL14A1	chr8	21021	28564	73377	17
COL15A1	chr9	14045	24006	34411	16
COL16A1	chr1	21543	17103	52170	9
COL17A1	chr10	22	20	29	0
COL18A1	chr21	8198	6945	3280	7
COL18A1-AS1	chr21	1	2	0	0
COL18A1-AS2	chr21	0	0	0	0
COL19A1	chr6	665	523	750	0
COL1A1	chr17	122854	125800	661754	241
COL1A2	chr7	32190	40708	185150	55
COL1A2-AS1	chr7	32	15	19	0
COL21A1	chr6	3526	4260	7629	1
COL22A1	chr8	10031	2288	4829	18
COL23A1	chr5	335	304	694	0
COL24A1	chr1	320	251	697	0
COL25A1	chr4	1714	1484	1450	1
COL25A1-DT	chr4	1	6	17	0
COL26A1	chr7	3602	4699	5814	3
COL27A1	chr9	6225	5347	8177	6
COL28A1	chr7	32	85	183	0
COL2A1	chr12	2289	2568	10127	1
COL3A1	chr2	50325	55802	571627	26
COL4A1	chr13	10642	14877	29182	12
COL4A2	chr13	21110	25684	31796	20
COL4A2-AS1	chr13	4	3	1	0
COL4A2-AS2	chr13	0	1	0	0
COL4A3	chr2	3	2	5	0
COL4A4	chr2	8	11	9	0
COL4A5	chrX	4690	3707	20142	2
COL4A6	chrX	686	897	1802	2
COL5A1	chr9	91709	82216	115390	144
COL5A1-AS1	chr9	10	3	1	0
COL5A2	chr2	30997	32486	126420	20
COL5A3	chr19	3397	5376	5264	4
COL6A1	chr21	47962	29223	48500	27
COL6A2	chr21	42569	46735	54310	50
COL6A3	chr2	68566	63144	95536	62
COL6A4P1	chr3	0	3	2	0
COL6A4P2	chr3	58	149	20	0
COL6A5	chr3	69	743	420	2
COL6A6	chr3	3408	3281	6293	3
COL7A1	chr3	887	1596	1874	0
COL8A1	chr3	3944	5665	11988	1
COL8A2	chr1	5213	4592	11181	9
COL9A1	chr6	131	372	313	0
COL9A2	chr1	2646	3574	2770	1
COLCA1	chr11	16	8	18	0
COLCA2	chr11	21	10	57	0
COLEC10	chr8	0	3	5	0
COLEC11	chr2	4	36	7	0
COLEC12	chr18	3825	3009	3681	0
COLGALT1	chr19	4437	4354	4648	4
COLGALT2	chr1	1196	1177	2730	3
COLQ	chr3	576	499	693	0
COMETT	chr7	0	0	0	0
COMMD1	chr2	157	107	1564	0
COMMD10	chr5	305	379	411	1
COMMD2	chr3	1046	951	1565	1
COMMD3	chr10	771	894	1014	0
COMMD3-BMI1	chr10	688	785	1764	0
COMMD4	chr15	484	493	1684	1
COMMD4P1	chr15	0	1	0	0
COMMD4P2	chr15	0	0	0	0
COMMD5	chr8	636	642	287	1
COMMD6	chr13	1187	980	265	1
COMMD8	chr4	35	49	524	0
COMMD9	chr11	438	518	1113	1
COMP	chr19	3773	1049	10223	5
COMT	chr22	31	308	152	2
COMTD1	chr10	63	73	171	0
COP1	chr1	541	432	2129	0
COP1P1	chr18	0	1	0	0
COPA	chr1	3900	4233	18866	2
COPB1	chr11	3103	2648	10465	1
COPB2	chr3	2786	2895	12021	4
COPDA1	chr14	0	0	0	0
COPE	chr19	2030	2037	1186	3
COPG1	chr3	3343	2922	9326	6
COPG2	chr7	432	507	4338	0
COPG2IT1	chr7	3185	1754	1608	3
COPRS	chr17	942	934	1137	0
COPRSP1	chr2	0	0	0	0
COPS2	chr15	512	538	3757	0
COPS3	chr17	695	656	1989	0
COPS4	chr4	481	404	1301	1
COPS5	chr8	606	730	3010	1
COPS5P1	chr6	0	0	0	0
COPS5P2	chr12	0	0	0	0
COPS6	chr7	1520	1565	2031	0
COPS7A	chr12	1598	1765	1841	0
COPS7B	chr2	828	726	2814	1
COPS8	chr2	1420	1267	1739	3
COPS8P1	chrX	0	0	0	0
COPS8P2	chr3	1	0	1	0
COPS8P3	chr11	0	0	0	0
COPS9	chr2	582	698	117	1
COPZ1	chr12	955	1026	6526	0
COPZ2	chr17	260	277	3237	0
COQ10A	chr12	204	288	414	0
COQ10B	chr2	213	210	663	0
COQ10BP2	chr5	0	0	0	0
COQ2	chr4	130	70	175	0
COQ3	chr6	47	61	272	0
COQ4	chr9	1236	1309	1562	0
COQ5	chr12	748	534	888	1
COQ6	chr14	514	520	1421	0
COQ7	chr16	537	315	426	0
COQ7-DT	chr16	15	18	7	0
COQ8A	chr1	567	533	651	0
COQ8B	chr19	958	1020	2856	1
COQ9	chr16	1083	948	1082	1
CORIN	chr4	49	11	64	0
CORO1A	chr16	44	51	331	0
CORO1A-AS1	chr16	2	4	7	0
CORO1B	chr11	1619	1548	2240	3
CORO1C	chr12	3777	3927	5130	5
CORO1CP1	chrX	0	1	0	0
CORO2A	chr9	42	46	52	0
CORO2B	chr15	761	755	2153	0
CORO6	chr17	689	908	1620	0
CORO7	chr16	0	0	3275	0
CORO7-PAM16	chr16	0	0	3365	0
CORT	chr1	14	3	18	0
COSMOC	chr18	11	5	70	0
COTL1	chr16	1192	1338	2366	3
COTL1P1	chr17	0	0	0	0
COTL1P2	chr17	0	0	0	0
COX10	chr17	269	246	338	0
COX10-AS1	chr17	512	189	406	0
COX11	chr17	1095	1015	1428	1
COX11P1	chr6	0	0	2	0
COX14	chr12	143	152	214	0
COX15	chr10	934	1055	1734	1
COX16	chr14	562	507	120	0
COX17	chr3	40	45	511	0
COX17P1	chr13	0	0	0	0
COX18	chr4	287	239	596	0
COX19	chr7	615	380	310	0
COX20	chr1	1031	1057	1100	1
COX20P1	chr10	0	0	13	0
COX20P2	chr2	0	0	3	0
COX4I1	chr16	1497	1380	6130	2
COX4I1P1	chr14	0	0	0	0
COX4I1P2	chr13	0	0	1	0
COX5A	chr15	934	847	535	0
COX5AP1	chr14	1	0	7	0
COX5AP2	chr14	0	0	0	0
COX5B	chr2	1174	977	381	0
COX5BP1	chr4	0	0	0	0
COX5BP2	chr6	0	0	0	0
COX5BP3	chr7	0	0	0	0
COX5BP4	chr11	0	5	0	0
COX5BP6	chr13	0	2	2	0
COX5BP7	chr22	0	0	1	0
COX5BP8	chr1	0	0	0	0
COX6A1	chr12	760	672	2987	0
COX6A1P2	chr6	13	0	2	0
COX6A1P3	chr6	0	1	0	0
COX6A2	chr16	8	4	20	0
COX6B1	chr19	1009	916	1553	0
COX6B1P1	chr7	0	0	0	0
COX6B1P2	chr17	0	0	0	0
COX6B1P3	chr22	0	0	0	0
COX6B1P4	chr8	0	1	0	0
COX6B1P5	chr4	0	0	7	0
COX6B1P6	chr8	0	0	0	0
COX6B1P7	chr1	0	0	0	0
COX6B2	chr19	206	483	389	0
COX6C	chr8	799	832	1502	0
COX6CP1	chr16	1	0	0	0
COX6CP10	chr3	1	1	0	0
COX6CP11	chr14	0	0	0	0
COX6CP12	chrX	0	0	0	0
COX6CP13	chr1	0	0	1	0
COX6CP14	chr3	0	0	0	0
COX6CP15	chr10	0	0	0	0
COX6CP16	chr16	0	0	0	0
COX6CP17	chr10	0	0	0	0
COX6CP18	chr11	0	0	0	0
COX6CP3	chr18	0	0	0	0
COX6CP4	chr15	0	0	0	0
COX6CP5	chr11	0	0	0	0
COX6CP6	chr3	0	0	0	0
COX6CP7	chr19	0	0	0	0
COX6CP8	chr8	0	0	0	0
COX7A1	chr19	0	0	0	0
COX7A2	chr6	958	1008	189	0
COX7A2L	chr2	878	1120	2433	1
COX7A2P1	chr14	0	0	0	0
COX7A2P2	chr4	0	0	0	0
COX7B	chrX	876	1040	305	0
COX7B2	chr4	0	0	0	0
COX7C	chr5	1177	1171	3733	1
COX7CP1	chr13	0	0	2	0
COX8A	chr11	1142	1149	574	1
COX8C	chr14	0	0	0	0
CP	chr3	302	9	706	0
CPA1	chr7	43	42	52	0
CPA2	chr7	3	6	40	0
CPA3	chr3	2	0	2	0
CPA4	chr7	1370	343	656	1
CPA5	chr7	19	4	8	0
CPA6	chr8	2	3	10	0
CPAMD8	chr19	2133	2459	1728	0
CPB1	chr3	124	101	394	0
CPB2	chr13	4	1	5	0
CPB2-AS1	chr13	97	40	159	0
CPD	chr17	2859	2931	8801	0
CPDP1	chr17	0	0	0	0
CPE	chr4	9168	5860	16722	4
CPEB1	chr15	31	22	299	0
CPEB1-AS1	chr15	21	19	17	0
CPEB2	chr4	349	503	1775	0
CPEB2-DT	chr4	0	1	3	0
CPEB3	chr10	23	26	314	0
CPEB3_ribozyme	chr10	0	0	0	0
CPEB4	chr5	359	304	2375	0
CPED1	chr7	780	363	977	1
CPHL1P	chr3	0	0	0	0
CPHXL	chr16	2	0	0	0
CPLANE1	chr5	1373	1087	2589	1
CPLANE2	chr1	141	243	103	0
CPLX1	chr4	12	11	26	0
CPLX2	chr5	102	146	45	0
CPLX3	chr15	3	3	5	0
CPLX4	chr18	0	0	0	0
CPM	chr12	733	248	332	3
CPN1	chr10	0	4	2	0
CPN2	chr3	0	0	0	0
CPNE2	chr16	812	619	2281	1
CPNE3	chr8	2422	2474	2462	2
CPNE4	chr3	66	27	257	0
CPNE5	chr6	159	189	324	0
CPNE6	chr14	24	10	182	0
CPNE7	chr16	24	46	25	0
CPNE8	chr12	164	282	570	0
CPNE8-AS1	chr12	2	8	1	0
CPNE9	chr3	1	2	25	0
CPO	chr2	3	0	10	0
CPOX	chr3	114	157	1765	0
CPP	chr8	0	0	0	0
CPPED1	chr16	283	362	179	1
CPQ	chr8	233	611	922	0
CPS1	chr2	700	295	1165	1
CPS1-IT1	chr2	0	0	0	0
CPSF1	chr8	2814	3553	8296	2
CPSF1P1	chr22	258	250	63	1
CPSF1P2	chrX	0	0	0	0
CPSF2	chr14	1220	1048	2776	0
CPSF3	chr2	650	496	1561	0
CPSF4	chr7	998	1476	1886	1
CPSF4L	chr17	2	1	0	0
CPSF6	chr12	2057	2044	4410	0
CPSF7	chr11	1255	1199	7990	1
CPT1A	chr11	2245	1960	3345	3
CPT1B	chr22	1219	899	4352	0
CPT1C	chr19	1854	2407	3640	0
CPT2	chr1	289	242	622	0
CPTP	chr1	540	679	860	0
CPVL	chr7	339	319	364	0
CPVL-AS1	chr7	0	0	0	0
CPXCR1	chrX	0	0	0	0
CPXM2	chr10	27	21	45	0
CPZ	chr4	1244	1935	825	3
CR1	chr1	1	0	0	0
CR1L	chr1	0	4	1	0
CR2	chr1	1	0	3	0
CR769776.3	chr9	0	0	0	0
CR848007.5	chr9	0	0	0	0
CRABP1	chr15	560	466	2241	2
CRABP2	chr1	540	276	4352	1
CRACD	chr4	1373	1477	2701	1
CRACDL	chr2	147	413	429	0
CRACR2A	chr12	12	8	16	0
CRACR2B	chr11	179	105	208	0
CRADD	chr12	52	60	283	0
CRAMP1	chr16	2167	2210	2015	3
CRAT	chr9	1545	1752	1794	1
CRAT37	chr15	0	0	0	0
CRB1	chr1	67	130	133	0
CRB2	chr9	1518	1993	2124	6
CRB3	chr19	8	5	3	0
CRB3P1	chr3	0	0	0	0
CRBN	chr3	624	560	905	1
CRCP	chr7	344	452	1170	18
CRCT1	chr1	0	0	0	0
CREB1	chr2	1017	1013	2682	1
CREB3	chr9	369	391	2843	0
CREB3L1	chr11	3194	3706	6063	4
CREB3L2	chr7	2670	3189	2113	3
CREB3L2-AS1	chr7	0	0	0	0
CREB3L3	chr19	0	29	9	0
CREB3L4	chr1	149	112	389	1
CREB5	chr7	850	566	1957	2
CREBBP	chr16	2092	1754	10024	1
CREBL2	chr12	436	497	1186	0
CREBRF	chr5	195	166	1195	0
CREBZF	chr11	1905	2065	8954	0
CREG1	chr1	650	1529	896	0
CREG2	chr2	60	59	59	0
CRELD1	chr3	2108	1602	4469	2
CRELD2	chr22	834	1242	2218	7
CREM	chr10	191	184	531	0
CRH	chr8	0	7	4	0
CRHBP	chr5	2	10	5	0
CRHR1	chr17	0	0	23	0
CRHR2	chr7	9	8	4	0
CRIM1	chr2	1490	979	4015	0
CRIM1-DT	chr2	0	0	1	0
CRIP1	chr14	49	157	319	0
CRIP1P1	chr3	0	0	0	0
CRIP1P2	chr3	0	0	0	0
CRIP1P3	chr1	0	0	0	0
CRIP1P4	chr22	0	0	0	0
CRIP2	chr14	1583	983	3417	1
CRIP3	chr6	74	127	92	0
CRIPT	chr2	266	186	585	0
CRISP1	chr6	0	0	0	0
CRISP2	chr6	0	0	0	0
CRISP3	chr6	0	0	0	0
CRISPLD1	chr8	1667	1125	3775	1
CRISPLD2	chr16	413	664	491	2
CRK	chr17	78	77	796	0
CRKL	chr22	1972	1955	4225	2
CRLF1	chr19	409	997	526	1
CRLF2	chrY	0	0	0	0
CRLF3	chr17	191	184	473	1
CRLF3P1	chr2	0	0	0	0
CRLF3P2	chr5	0	0	0	0
CRLF3P3	chr2	0	0	0	0
CRMP1	chr4	1681	1071	6847	0
CRNDE	chr16	2064	1558	2153	5
CRNN	chr1	0	0	0	0
CROCC	chr1	1380	771	1481	2
CROCC2	chr2	0	1	1	0
CROCCP1	chrX	0	0	0	0
CROCCP2	chr1	699	4	587	0
CROCCP3	chr1	408	439	392	0
CROCCP4	chr1	0	0	3	0
CROCCP5	chr1	0	0	0	0
CROT	chr7	175	154	1189	0
CRP	chr1	0	0	0	0
CRPP1	chr1	0	0	0	0
CRPPA	chr7	183	116	262	0
CRPPA-AS1	chr7	2	0	2	0
CRTAC1	chr10	438	645	339	0
CRTAM	chr11	2	0	5	0
CRTAP	chr3	6963	5278	7306	3
CRTC1	chr19	1426	1113	2157	1
CRTC1P1	chr2	0	0	0	0
CRTC2	chr1	508	547	2531	0
CRTC3	chr15	2005	1834	1982	3
CRTC3-AS1	chr15	12	16	6	0
CRX	chr19	0	1	1	0
CRY1	chr12	430	500	2300	1
CRY2	chr11	1638	1633	3459	3
CRYAA	chr21	0	0	0	0
CRYAA2	chr21	0	0	0	0
CRYAB	chr11	767	855	4509	1
CRYBA1	chr17	0	8	3	0
CRYBA2	chr2	0	0	0	0
CRYBA4	chr22	0	1	0	0
CRYBB1	chr22	1	4	2	0
CRYBB2	chr22	2	2	22	0
CRYBB2P1	chr22	426	265	190	1
CRYBB3	chr22	3	0	3	0
CRYBG1	chr6	76	51	136	0
CRYBG2	chr1	2	1	5	0
CRYBG3	chr3	1146	712	1296	0
CRYGA	chr2	0	0	0	0
CRYGB	chr2	0	0	0	0
CRYGC	chr2	0	0	0	0
CRYGD	chr2	0	0	0	0
CRYGEP	chr2	0	0	0	0
CRYGFP	chr2	0	0	0	0
CRYGGP	chr2	0	0	0	0
CRYGN	chr7	3	0	4	0
CRYGS	chr3	103	178	224	0
CRYL1	chr13	435	580	787	0
CRYM	chr16	185	58	324	0
CRYM-AS1	chr16	3	4	7	0
CRYZ	chr1	848	987	1020	0
CRYZL1	chr21	426	570	2896	0
CRYZL2P	chr1	92	37	33	0
CRYZL2P-SEC16B	chr1	727	813	917	0
CRYZP1	chr7	0	0	0	0
CRYZP2	chr4	0	0	0	0
CS	chr12	1941	2522	5833	1
CSAD	chr12	1210	510	2564	0
CSAG1	chrX	0	0	0	0
CSAG2	chrX	0	0	0	0
CSAG3	chrX	0	12	1	0
CSAG4	chrX	0	5	1	0
CSDC2	chr22	767	1058	1409	1
CSDE1	chr1	3655	3889	26862	2
CSF1	chr1	1139	998	1632	0
CSF1R	chr5	1	1	5	0
CSF2	chr5	0	0	0	0
CSF2RA	chrY	0	0	0	0
CSF2RB	chr22	0	0	2	0
CSF2RBP1	chr22	0	0	0	0
CSF3	chr17	0	1	0	0
CSF3R	chr1	6	3	1	0
CSGALNACT1	chr8	491	1584	1033	2
CSGALNACT2	chr10	934	895	3235	0
CSGALNACT2-DT	chr10	25	24	50	0
CSGALNACT2P1	chrX	0	0	1	0
CSGALNACT2P2	chrX	0	0	0	0
CSH1	chr17	0	0	0	0
CSH2	chr17	0	0	0	0
CSHL1	chr17	0	0	0	0
CSK	chr15	766	735	3258	0
CSKMT	chr11	122	91	78	0
CSMD1	chr8	356	147	331	0
CSMD2	chr1	139	112	296	2
CSMD2-AS1	chr1	0	0	0	0
CSMD3	chr8	725	296	1272	0
CSN1S1	chr4	0	1	0	0
CSN1S2AP	chr4	0	0	0	0
CSN2	chr4	1	0	0	0
CSN3	chr4	1	0	0	0
CSNK1A1	chr5	1631	1555	9698	0
CSNK1A1L	chr13	2	2	3	0
CSNK1A1P1	chr15	10	2	1	0
CSNK1A1P3	chr5	0	0	0	0
CSNK1D	chr17	4289	4140	3912	6
CSNK1E	chr22	2354	2887	6710	3
CSNK1G1	chr15	640	635	1165	0
CSNK1G2	chr19	1555	2049	3358	5
CSNK1G2-AS1	chr19	2	0	0	0
CSNK1G2P1	chr9	0	1	2	0
CSNK1G3	chr5	383	486	2562	0
CSNK2A2	chr16	841	1118	4451	0
CSNK2A3	chr11	0	0	205	0
CSNK2B	chr6	0	0	3971	0
CSNKA2IP	chr3	0	0	0	0
CSP1	chr2	0	0	0	0
CSP2	chr3	50	91	6	0
CSPG4	chr15	2806	4913	5605	9
CSPG4BP	chr5	1	5	3	0
CSPG4P10	chr15	0	0	170	0
CSPG4P11	chr15	3	10	16	0
CSPG4P12	chr15	0	1	96	0
CSPG4P13	chr15	3	4	31	1
CSPG4P1Y	chrY	0	0	0	0
CSPG4P2Y	chrY	0	0	0	0
CSPG4P3Y	chrY	0	0	0	0
CSPG4P4Y	chrY	0	0	0	0
CSPG4P5	chr15	5	0	16	0
CSPG5	chr3	102	107	592	0
CSPP1	chr8	412	594	1239	0
CSRNP1	chr3	263	182	515	1
CSRNP2	chr12	889	1043	2317	0
CSRNP3	chr2	977	1041	1978	1
CSRP1	chr1	400	3021	2563	0
CSRP2	chr12	436	599	2746	3
CSRP3	chr11	124	171	418	0
CSRP3-AS1	chr11	0	0	0	0
CST6	chr11	0	0	1	0
CSTA	chr3	17	8	2	0
CSTB	chr21	1646	1322	794	4
CSTF2	chrX	73	61	1219	0
CSTF2T	chr10	858	842	1077	0
CSTF3	chr11	233	258	2059	0
CSTF3-DT	chr11	5	12	10	0
CT45A1	chrX	0	0	0	0
CT45A10	chrX	0	0	0	0
CT45A11P	chrX	3	42	36	0
CT45A2	chrX	0	0	0	0
CT45A3	chrX	0	0	0	0
CT45A5	chrX	0	0	0	0
CT45A6	chrX	0	0	0	0
CT45A7	chrX	0	0	0	0
CT45A8	chrX	0	0	0	0
CT45A9	chrX	0	0	0	0
CT47A1	chrX	0	0	0	0
CT47A10	chrX	0	0	0	0
CT47A11	chrX	0	0	0	0
CT47A12	chrX	0	0	0	0
CT47A2	chrX	0	0	0	0
CT47A3	chrX	0	0	0	0
CT47A4	chrX	0	0	0	0
CT47A5	chrX	0	0	0	0
CT47A6	chrX	0	0	0	0
CT47A7	chrX	0	0	0	0
CT47A8	chrX	0	0	0	0
CT47A9	chrX	0	0	0	0
CT47B1	chrX	0	0	0	0
CT55	chrX	6	6	24	0
CT62	chr15	1	1	2	0
CT66	chr7	22	45	20	0
CT69	chr6	0	0	1	0
CT70	chr9	0	0	0	0
CT75	chr2	52	100	143	0
CT83	chrX	0	0	0	0
CTA-109P11.1	chr10	0	0	0	0
CTA-109P11.4	chr10	0	3	20	0
CTA-113A6.1	chr16	0	0	0	0
CTA-113A6.2	chr16	0	0	0	0
CTA-125H2.1	chr22	0	0	0	0
CTA-125H2.3	chr22	0	0	0	0
CTA-126B4.7	chr22	0	0	0	0
CTA-14H9.7	chr6	0	2	3	0
CTA-150C2.13	chr22	0	0	0	0
CTA-150C2.20	chr22	0	0	0	0
CTA-150C2.22	chr22	26	12	1	0
CTA-150C2.23	chr22	0	0	3	0
CTA-204B4.2	chr8	41	34	57	3
CTA-212A2.1	chr22	2	1	0	0
CTA-212A2.2	chr22	0	0	1	0
CTA-212A2.3	chr22	0	0	0	0
CTA-212A2.4	chr22	0	0	0	0
CTA-212D2.2	chr6	6	1	2	0
CTA-215D11.4	chr1	0	0	0	0
CTA-215D11.5	chr1	0	0	0	0
CTA-215D11.6	chr1	11	2	14	0
CTA-216E10.11	chr22	3	5	0	0
CTA-217C2.2	chr22	14	11	1	0
CTA-21C21.1	chr1	0	0	0	0
CTA-221G9.10	chr22	0	0	0	0
CTA-221G9.11	chr22	0	1	0	0
CTA-221G9.7	chr22	5	2	0	0
CTA-223H9.9	chr22	2	4	1	0
CTA-228A9.3	chr22	69	145	11	0
CTA-228A9.4	chr22	122	126	133	0
CTA-242H14.1	chr7	1	0	0	0
CTA-242H14.2	chr7	0	0	1	0
CTA-243E7.1	chr22	3	1	1	0
CTA-243E7.2	chr22	0	1	1	0
CTA-243E7.3	chr22	0	0	0	0
CTA-243E7.4	chr22	1	0	3	0
CTA-246H3.11	chr22	4	0	2	0
CTA-246H3.12	chr22	1	1	4	0
CTA-246H3.13	chr22	0	0	0	0
CTA-246H3.14	chr22	0	0	0	0
CTA-246H3.8	chr22	1	9	0	0
CTA-250D10.19	chr22	0	4	0	0
CTA-250D10.24	chr22	1	1	1	0
CTA-250D13.1	chr7	0	0	0	0
CTA-254O6.1	chr7	2	3	0	0
CTA-256D12.11	chr22	0	0	0	0
CTA-268H5.12	chr22	0	1	0	0
CTA-268H5.14	chr22	6	3	3	0
CTA-268H5.9	chr22	0	0	0	0
CTA-270D13.1	chr7	1	3	1	0
CTA-271G13.2	chr7	39	27	423	0
CTA-276F8.1	chr16	21	43	64	0
CTA-276F8.2	chr16	0	0	0	0
CTA-280A3.2	chr22	0	0	0	0
CTA-280A3__B.2	chr22	0	0	0	0
CTA-286B10.7	chr22	0	0	0	0
CTA-286B10.8	chr22	0	0	0	0
CTA-292E10.6	chr22	5	0	29	0
CTA-292E10.7	chr22	0	1	0	0
CTA-292E10.8	chr22	6	5	5	0
CTA-298G8.2	chr7	0	0	0	0
CTA-299D3.8	chr22	2	1	0	0
CTA-299D3.9	chr22	1	0	0	0
CTA-29F11.1	chr22	43	65	69	0
CTA-305I2.1	chr7	0	2	1	0
CTA-313A17.2	chr7	0	0	0	0
CTA-313A17.5	chr7	0	0	0	0
CTA-315H11.2	chr7	0	1	0	0
CTA-31J9.2	chr6	0	0	0	0
CTA-326K9.1	chr7	0	0	0	0
CTA-331F8.1	chr16	0	0	0	0
CTA-331P3.1	chr6	0	0	0	0
CTA-339C12.1	chr7	1	0	0	0
CTA-342B11.1	chr22	0	0	0	0
CTA-343C1.1	chr22	0	0	0	0
CTA-343C1.2	chr22	0	0	0	0
CTA-343P13.1	chr7	0	0	0	0
CTA-345G4.1	chr16	0	0	0	0
CTA-348C20.1	chr7	0	0	0	0
CTA-351J1.1	chr7	0	0	0	0
CTA-351O6.1	chr7	5	0	1	0
CTA-363E19.2	chr7	24	17	21	0
CTA-363E6.1	chr16	10	14	15	0
CTA-363E6.2	chr16	0	0	0	0
CTA-363E6.3	chr16	0	0	1	0
CTA-363E6.5	chr16	0	0	0	0
CTA-363E6.6	chr16	0	0	0	0
CTA-363E6.7	chr16	57	29	102	0
CTA-363E6.8	chr16	0	1	2	0
CTA-369K23.1	chr7	0	0	0	0
CTA-373H7.7	chr22	322	392	1063	1
CTA-384D8.33	chr22	0	0	0	0
CTA-384D8.34	chr22	1	1	0	0
CTA-384D8.36	chr22	193	290	212	0
CTA-385F2.1	chr7	1	0	0	0
CTA-38K21.2	chrX	5	2	2	0
CTA-38K21.6	chrX	10	12	9	0
CTA-390C10.10	chr22	117	122	140	0
CTA-390C10.9	chr22	1	15	6	0
CTA-392C11.2	chr8	1	0	0	0
CTA-392E5.1	chr8	0	0	0	0
CTA-392E5.2	chr8	0	0	0	0
CTA-392G7.1	chr8	0	0	0	0
CTA-396D5.2	chr8	0	0	1	0
CTA-398F10.1	chr8	0	0	1	0
CTA-398F10.2	chr8	0	0	0	0
CTA-407F11.7	chr22	0	0	0	0
CTA-407F11.8	chr22	0	1	0	0
CTA-407F11.9	chr22	0	0	0	0
CTA-414D7.1	chr22	3	0	2	0
CTA-415G2.2	chr22	0	0	0	0
CTA-440B3.1	chr22	0	0	0	0
CTA-442F18.1	chr2	0	0	1	0
CTA-444M12.3	chr6	1	0	0	0
CTA-444M12.4	chr6	0	0	0	0
CTA-445C9.17	chr22	2	0	1	0
CTA-459N13.2	chr7	0	0	0	0
CTA-481E9.2	chr16	0	0	0	0
CTA-481E9.3	chr16	0	0	0	0
CTA-481E9.4	chr16	0	2	0	0
CTA-503F6.2	chr22	0	1	0	0
CTA-520D8.2	chr1	0	0	0	0
CTA-521C9.1	chr6	2	4	1	0
CTA-714B7.4	chr22	0	0	0	0
CTA-714B7.7	chr22	0	0	0	0
CTA-722E9.1	chr22	0	0	0	0
CTA-747E2.10	chr22	1	0	1	0
