gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
CTD-2240E14.4	chr19	28	27	10	0
CTD-2240H23.2	chr14	2	4	9	0
CTD-2240H23.3	chr14	0	0	0	0
CTD-2240J17.4	chr15	4	3	0	0
CTD-2240J17.5	chr15	1	0	0	0
CTD-2243E23.1	chr14	0	0	0	0
CTD-2244C20.1	chr5	0	0	0	0
CTD-2244C20.2	chr5	0	0	0	0
CTD-2245E15.3	chr5	0	9	5	0
CTD-2245F17.2	chr19	0	0	0	0
CTD-2245F17.6	chr19	0	0	7	0
CTD-2245F17.9	chr19	0	0	0	0
CTD-2245O6.4	chr11	12	36	30	0
CTD-2246P4.3	chr17	0	0	0	0
CTD-2247C11.1	chr5	0	0	0	0
CTD-2247C11.2	chr5	0	0	0	0
CTD-2247C11.4	chr5	0	0	0	0
CTD-2248H3.1	chr5	1	0	7	0
CTD-2249K22.1	chr5	0	1	0	0
CTD-2249K22.3	chr5	0	0	0	0
CTD-2251F13.1	chr14	0	0	0	0
CTD-2252G20.1	chr7	46	46	9	0
CTD-2252P21.1	chr2	0	0	0	0
CTD-2254N19.1	chr5	0	0	0	0
CTD-2256P15.1	chr5	1	1	0	0
CTD-2256P15.2	chr5	48	19	36	0
CTD-2256P15.3	chr5	1	0	0	0
CTD-2256P15.4	chr5	354	298	814	0
CTD-2256P15.5	chr5	0	0	0	0
CTD-2258A20.3	chr16	0	0	0	0
CTD-2258A20.6	chr16	0	0	0	0
CTD-2260A17.1	chr5	2	1	55	0
CTD-2260A17.2	chr5	133	218	144	0
CTD-2260A17.3	chr5	1	1	38	0
CTD-2263F21.1	chr5	0	0	0	0
CTD-2265D6.2	chr5	1	0	0	0
CTD-2265O21.3	chr19	14	18	27	0
CTD-2265O21.7	chr19	6	5	0	0
CTD-2266L18.2	chr5	0	0	0	0
CTD-2267D19.1	chr17	255	255	359	0
CTD-2267D19.3	chr17	67	60	135	0
CTD-2267D19.7	chr17	0	0	0	0
CTD-2267D19.8	chr17	3	5	0	0
CTD-2267G17.2	chrX	0	0	0	0
CTD-2269E23.2	chr5	0	0	0	0
CTD-2269E23.3	chr5	0	0	0	0
CTD-2269E23.4	chr5	0	0	0	0
CTD-2270L9.2	chr16	2	1	0	0
CTD-2270L9.4	chr16	12	13	123	0
CTD-2270N23.1	chr15	2	40	5	5
CTD-2270P14.2	chr16	7	25	13	0
CTD-2270P14.5	chr16	59	10	30	0
CTD-2272D18.1	chr8	0	0	0	0
CTD-2272D18.2	chr8	0	0	0	0
CTD-2272G21.1	chr5	0	0	0	0
CTD-2272G21.2	chr5	0	0	0	0
CTD-2272G21.3	chr5	0	0	0	0
CTD-2275D10.2	chr5	0	0	0	0
CTD-2278B20.1	chr5	0	0	0	0
CTD-2278I10.1	chr19	0	0	0	0
CTD-2278I10.4	chr19	15	8	11	0
CTD-2278I10.6	chr19	814	1033	1394	0
CTD-2280E9.1	chr5	0	0	0	0
CTD-2280E9.2	chr5	1	0	1	0
CTD-2281E23.1	chr8	0	0	0	0
CTD-2281E23.3	chr8	0	0	0	0
CTD-2282K12.1	chr5	2	0	0	0
CTD-2282P23.1	chr5	0	0	0	0
CTD-2282P23.2	chr5	0	0	0	0
CTD-2283N19.1	chr5	3	4	0	0
CTD-2284J15.1	chr8	4	5	3	0
CTD-2285E13.1	chr4	0	0	0	0
CTD-2285G11.1	chr5	0	0	0	0
CTD-2286N8.1	chr18	0	0	0	0
CTD-2286N8.2	chr18	17	0	3	0
CTD-2286N8.3	chr18	1	1	0	0
CTD-2287N17.1	chr5	0	0	0	0
CTD-2287O16.1	chr5	0	0	85	0
CTD-2287O16.4	chr5	0	0	0	0
CTD-2287O16.5	chr5	34	32	12	0
CTD-2288F12.1	chr16	0	0	0	0
CTD-2288O8.1	chr5	0	0	2	0
CTD-2288O8.3	chr5	0	0	0	0
CTD-2290C23.1	chr5	0	0	0	0
CTD-2290C23.2	chr5	0	0	0	0
CTD-2290P7.1	chr5	0	0	0	0
CTD-2291D10.3	chr19	0	0	0	0
CTD-2291D10.4	chr19	19	3	54	0
CTD-2292M16.7	chr14	0	0	0	0
CTD-2292M16.8	chr14	155	79	47	1
CTD-2292N2.1	chr5	7	7	33	0
CTD-2292P10.2	chr8	0	0	109	0
CTD-2293H3.1	chr19	0	1	0	0
CTD-2293H3.2	chr19	0	1	6	0
CTD-2293H3.3	chr19	0	0	0	0
CTD-2296D1.1	chr5	0	0	0	0
CTD-2296D1.3	chr5	0	0	0	0
CTD-2296D1.4	chr5	0	0	0	0
CTD-2297D10.1	chr5	0	0	0	0
CTD-2297D10.2	chr5	123	88	86	0
CTD-2297M2.1	chr5	1	2	2	0
CTD-2298J14.1	chr14	0	0	0	0
CTD-2298J14.2	chr14	19	16	8	0
CTD-2299E8.1	chr5	0	0	0	0
CTD-2299I21.1	chr5	0	0	0	0
CTD-2299N12.1	chr5	0	3	1	0
CTD-2300H10.2	chr16	0	0	0	0
CTD-2301A4.1	chr5	0	0	0	0
CTD-2301A4.3	chr5	1	0	3	0
CTD-2301A4.6	chr5	6	9	14	0
CTD-2302A16.2	chr11	1	3	0	0
CTD-2302E22.1	chr14	0	1	0	0
CTD-2302E22.2	chr14	4	3	54	0
CTD-2302E22.4	chr14	5	2	0	0
CTD-2302E22.6	chr14	17	5	5	0
CTD-2304L4.1	chr7	0	0	0	0
CTD-2305P23.1	chr14	0	0	4	0
CTD-2306A12.1	chr15	0	0	0	0
CTD-2306M5.1	chr5	0	0	0	0
CTD-2307P3.1	chr14	0	0	0	0
CTD-2308B18.1	chr5	0	0	1	0
CTD-2308B18.2	chr5	0	0	0	0
CTD-2308B18.3	chr5	1	0	0	0
CTD-2308B18.4	chr5	0	0	1	0
CTD-2308G16.1	chr15	7	7	0	0
CTD-2308L22.1	chr2	30	38	43	0
CTD-2309H9.3	chr8	0	0	0	0
CTD-2309H9.4	chr8	0	0	0	0
CTD-2309O5.3	chr17	0	0	0	0
CTD-2310F14.1	chr5	7	10	88	0
CTD-2311A18.1	chr5	0	0	0	0
CTD-2311B13.1	chr14	0	0	0	0
CTD-2311B13.10	chr14	0	0	0	0
CTD-2311B13.2	chr14	0	0	0	0
CTD-2311B13.5	chr14	0	0	0	0
CTD-2311M21.3	chr15	8	1	5	0
CTD-2311M21.4	chr15	0	0	0	0
CTD-2311M21.6	chr15	17	14	12	0
CTD-2312P21.1	chr5	0	0	0	0
CTD-2313D3.1	chr5	0	0	0	0
CTD-2313D3.2	chr5	0	0	0	0
CTD-2313F11.1	chr5	0	0	0	0
CTD-2313F11.2	chr5	0	0	0	0
CTD-2313F11.3	chr5	0	0	0	0
CTD-2313J17.1	chr15	0	0	0	0
CTD-2313J17.3	chr15	0	0	0	0
CTD-2313J17.5	chr15	2	2	0	0
CTD-2313J17.6	chr15	0	0	0	0
CTD-2313J23.1	chr16	0	0	0	0
CTD-2314B22.1	chr14	0	0	0	0
CTD-2314B22.4	chr14	0	0	0	0
CTD-2314G24.2	chr5	2636	2366	3944	3
CTD-2315M5.2	chr5	1	2	1	0
CTD-2318H23.1	chr5	0	0	0	0
CTD-2318O12.1	chr12	4	2	0	0
CTD-2319I12.10	chr17	1	6	31	0
CTD-2319I12.11	chr17	22	17	2	0
CTD-2319I12.3	chr17	0	1	8	0
CTD-2319I12.4	chr17	39	21	31	0
CTD-2319I12.5	chr17	1	5	0	0
CTD-2319I12.9	chr17	0	0	0	0
CTD-2320G14.2	chr8	13	15	0	1
CTD-2320J21.1	chr7	0	0	0	0
CTD-2320J21.2	chr7	0	0	0	0
CTD-2323K18.1	chr15	53	49	122	0
CTD-2323K18.2	chr15	0	0	0	0
CTD-2323K18.3	chr15	0	0	0	0
CTD-2325A15.5	chr5	1	0	0	0
CTD-2325B11.1	chr4	0	0	0	0
CTD-2325K12.1	chr14	0	1	0	0
CTD-2325M2.1	chr19	4	0	6	0
CTD-2325P2.3	chr14	0	5	0	0
CTD-2325P2.4	chr14	0	0	2	0
CTD-2325P2.5	chr14	12	17	12	0
CTD-2325P2.6	chr14	3	3	7	0
CTD-2326C4.1	chr16	0	0	1	0
CTD-2329C7.2	chr19	0	0	0	0
CTD-2329K10.1	chr15	0	2	0	0
CTD-2330J20.2	chr15	114	27	19	0
CTD-2330K9.2	chr3	0	2	4	0
CTD-2330K9.3	chr3	1	0	0	0
CTD-2331C18.5	chr11	0	0	0	0
CTD-2331D11.2	chr5	0	0	0	0
CTD-2331D11.3	chr5	0	0	0	0
CTD-2331D11.4	chr5	0	0	0	0
CTD-2331H12.7	chr19	1	4	1	0
CTD-2331H12.9	chr19	0	0	0	0
CTD-2332E11.2	chr19	3	2	1	0
CTD-2333K2.1	chr5	0	0	0	0
CTD-2334D19.1	chr5	1	2	0	0
CTD-2335A18.2	chr15	0	0	0	0
CTD-2335A18.3	chr15	0	0	0	0
CTD-2335I23.3	chr5	2	7	7	0
CTD-2335L22.6	chr14	0	0	0	0
CTD-2335O3.2	chr5	3	1	1	0
CTD-2335O3.3	chr5	3	5	0	0
CTD-2335O3.4	chr5	120	38	70	0
CTD-2336H13.1	chr16	0	0	0	0
CTD-2336H13.2	chr16	0	0	0	0
CTD-2336O2.1	chr8	0	0	37	0
CTD-2336O2.2	chr8	0	0	0	0
CTD-2336O2.3	chr8	0	0	0	0
CTD-2336O2.4	chr8	0	0	0	0
CTD-2336O2.5	chr8	0	0	0	0
CTD-2337A12.1	chr5	0	0	0	0
CTD-2337I7.1	chr11	0	1	0	0
CTD-2337L2.1	chr16	0	2	0	0
CTD-2338I4.1	chr18	0	0	0	0
CTD-2339F6.1	chr8	1	0	0	0
CTD-2339L15.3	chr15	0	0	0	0
CTD-2340D6.1	chr8	0	0	0	0
CTD-2340D6.2	chr8	0	0	0	0
CTD-2340E1.2	chr5	1	0	0	0
CTD-2342I9.1	chr11	0	0	0	0
CTD-2342J14.6	chr19	36	21	5	0
CTD-2342N23.1	chr8	0	0	0	0
CTD-2342N23.2	chr8	0	0	0	0
CTD-2342N23.3	chr8	0	0	0	0
CTD-2345H1.1	chr5	0	0	0	0
CTD-2345M20.2	chr8	0	0	0	0
CTD-2345M20.3	chr8	0	0	0	0
CTD-2347I17.1	chr5	0	0	0	0
CTD-2349B8.1	chr16	1	2	15	0
CTD-2349B8.2	chr16	7	10	2	0
CTD-2349P21.1	chr17	1	0	7	0
CTD-2349P21.10	chr17	0	0	6	0
CTD-2349P21.11	chr17	0	1	14	0
CTD-2349P21.12	chr17	18	8	20	0
CTD-2349P21.3	chr17	6	2	6	0
CTD-2349P21.5	chr17	5	2	7	0
CTD-2349P21.6	chr17	1	2	0	0
CTD-2349P21.7	chr17	0	0	0	0
CTD-2349P21.9	chr17	47	127	20	0
CTD-2350C19.2	chr17	1	1	17	0
CTD-2350C19.5	chr17	0	0	0	0
CTD-2350J17.1	chr5	0	0	0	0
CTD-2350M8.1	chr5	0	0	1	0
CTD-2351A16.1	chr5	0	0	0	0
CTD-2351A8.1	chr5	0	0	0	0
CTD-2353F22.1	chr5	0	0	0	0
CTD-2353N24.1	chr5	0	0	1	0
CTD-2355J17.2	chr11	0	0	0	0
CTD-2356P16.6	chr19	0	0	0	0
CTD-2357A8.2	chr17	1	1	1	0
CTD-2358C21.2	chr16	0	0	0	0
CTD-2358C21.3	chr16	0	0	0	0
CTD-2358C21.4	chr16	45	39	36	0
CTD-2358C21.5	chr16	1	3	18	0
CTD-2360A17.3	chr5	0	0	0	0
CTD-2363C16.1	chr5	0	0	0	0
CTD-2363C16.2	chr5	0	0	2	0
CTD-2366F13.1	chr5	11	11	4	1
CTD-2366F13.2	chr5	6	0	1	0
CTD-2366F13.3	chr5	0	0	0	0
CTD-2367A17.1	chr5	0	0	0	0
CTD-2368P22.1	chr19	648	692	984	0
CTD-2368P22.2	chr19	0	1	0	0
CTD-2369P2.10	chr19	447	934	1118	2
CTD-2369P2.12	chr19	597	565	853	2
CTD-2369P2.4	chr19	23	13	5	0
CTD-2369P2.5	chr19	46	57	160	0
CTD-2369P2.8	chr19	2	0	1	0
CTD-2370N5.3	chr17	1	0	2	0
CTD-2371O3.2	chr11	1	3	0	0
CTD-2371O3.3	chr11	17	17	11	0
CTD-2372A4.1	chr5	0	0	0	0
CTD-2373H9.3	chr17	26	6	13	0
CTD-2373H9.5	chr17	7	6	5	0
CTD-2373J6.1	chr5	2	7	5	0
CTD-2373J6.2	chr5	1	1	0	0
CTD-2373N4.3	chr8	12	8	11	0
CTD-2373N4.5	chr8	0	2	0	0
CTD-2374C24.1	chr5	0	0	0	0
CTD-2375G15.1	chr5	1	0	0	0
CTD-2376I20.1	chr14	0	0	1	0
CTD-2376I4.1	chr5	0	0	0	0
CTD-2377D24.2	chr17	0	0	0	0
CTD-2377D24.4	chr17	0	0	0	0
CTD-2377O17.1	chr5	35	42	32	0
CTD-2378E12.1	chr15	8	13	6	0
CTD-2378E21.1	chr17	0	0	0	0
CTD-2380F24.1	chr16	0	0	1	0
CTD-2381F24.2	chr11	0	0	0	0
CTD-2382E5.2	chr15	0	0	0	0
CTD-2382E5.6	chr15	7	0	1	0
CTD-2382H12.1	chr18	0	0	0	0
CTD-2382H12.2	chr18	0	0	0	0
CTD-2382H12.3	chr18	0	0	0	0
CTD-2383I20.1	chr5	0	0	0	0
CTD-2384B11.2	chr5	1	0	0	0
CTD-2384B9.1	chr11	0	0	1	0
CTD-2385L22.1	chr16	0	0	0	0
CTD-2385L22.2	chr16	0	0	0	0
CTD-2396E7.10	chr19	538	635	1155	0
CTD-2396E7.11	chr19	0	3	1	0
CTD-2396E7.7	chr19	0	0	0	0
CTD-2396E7.9	chr19	304	166	723	0
CTD-2410N18.1	chr5	0	0	0	0
CTD-2410N18.4	chr5	41	21	958	0
CTD-2410N18.5	chr5	0	1	2571	0
CTD-2501B8.1	chr17	8	18	47	0
CTD-2501E16.2	chr15	0	0	0	0
CTD-2501M5.1	chr8	0	0	0	0
CTD-2503I6.1	chr14	1	0	1	0
CTD-2503O16.1	chr5	0	0	0	0
CTD-2503O16.3	chr5	0	0	0	0
CTD-2503O16.4	chr5	0	0	0	0
CTD-2503O16.5	chr5	0	0	0	0
CTD-2506P8.6	chr14	12	4	8	0
CTD-2506P8.7	chr14	0	0	0	0
CTD-2509G16.1	chr14	0	0	0	0
CTD-2509G16.3	chr14	0	0	0	0
CTD-2509G16.5	chr14	0	0	0	0
CTD-2510F5.4	chr17	2	2	5	0
CTD-2510F5.6	chr17	61	53	73	0
CTD-2510L9.2	chr1	4	1	2	0
CTD-2514K5.4	chr17	11	6	22	0
CTD-2515A14.1	chr16	12	24	8	0
CTD-2515C13.1	chr18	0	0	0	0
CTD-2515C13.2	chr18	0	0	0	0
CTD-2515H24.1	chr15	0	0	0	0
CTD-2515H24.2	chr15	1	0	0	0
CTD-2515H24.3	chr15	0	0	0	0
CTD-2515H24.4	chr15	0	1	0	0
CTD-2515O10.5	chr16	8	16	17	0
CTD-2515O10.6	chr16	7712	7673	11992	6
CTD-2516F10.2	chr11	38	18	31	0
CTD-2516F10.4	chr11	0	0	0	0
CTD-2516K3.3	chr5	0	0	2	0
CTD-2517M22.14	chr8	802	630	1269	1
CTD-2517M22.16	chr8	44	100	8	0
CTD-2517M22.17	chr8	22	26	1	0
CTD-2517M22.9	chr8	0	0	1	0
CTD-2517O10.5	chr5	0	0	0	0
CTD-2520I13.1	chr16	0	2	0	0
CTD-2521M24.10	chr19	1	0	0	0
CTD-2521M24.11	chr19	0	0	0	0
CTD-2521M24.4	chr19	0	0	1	0
CTD-2521M24.6	chr19	33	50	134	0
CTD-2521M24.8	chr19	1	5	1	0
CTD-2522B17.8	chr16	0	0	0	0
CTD-2523D13.2	chr11	0	1	1	0
CTD-2524L6.3	chr15	33	26	31	0
CTD-2525I3.2	chr19	1	3	0	0
CTD-2525I3.3	chr19	4	9	4	0
CTD-2525I3.5	chr19	0	1	0	0
CTD-2525I3.6	chr19	2	1	0	0
CTD-2525I3.8	chr19	0	0	2	0
CTD-2525P14.5	chr14	65	96	30	0
CTD-2525P14.6	chr14	1	0	0	0
CTD-2526A2.2	chr17	5	5	7	0
CTD-2526A2.4	chr17	0	0	0	0
CTD-2526A2.5	chr17	0	0	0	0
CTD-2526A2.6	chr17	0	0	0	0
CTD-2526L21.2	chr7	0	0	0	0
CTD-2526L21.3	chr7	0	0	0	0
CTD-2526M8.3	chr18	0	1	0	0
CTD-2527I21.14	chr19	27	56	3	0
CTD-2527I21.15	chr19	3	0	1	0
CTD-2527I21.16	chr19	13	11	19	0
CTD-2527I21.4	chr19	17	57	502	0
CTD-2527I21.5	chr19	8	9	14	0
CTD-2528A14.1	chr19	1	0	0	0
CTD-2528A14.3	chr19	0	2	0	0
CTD-2528A14.5	chr19	0	0	0	0
CTD-2528L19.4	chr19	27	22	13	0
CTD-2528L19.6	chr19	46	26	12	0
CTD-2528L19.7	chr19	41	23	12	0
CTD-2529O21.1	chr17	1	0	0	0
CTD-2529O21.2	chr17	0	3	0	0
CTD-2529P6.3	chr19	18	0	23	0
CTD-2529P6.4	chr19	0	0	0	0
CTD-2530H12.1	chr11	0	0	0	0
CTD-2530H12.2	chr11	0	0	0	0
CTD-2530H12.4	chr11	30	11	15	0
CTD-2530H12.5	chr11	1	0	0	0
CTD-2530H12.7	chr11	0	0	0	0
CTD-2530H12.8	chr11	21	5	8	0
CTD-2530N21.4	chr8	20	17	0	0
CTD-2530N21.5	chr8	2	2	2	0
CTD-2530N21.6	chr8	3	1	0	0
CTD-2530N21.7	chr8	0	0	1	0
CTD-2531D15.4	chr11	0	1	0	0
CTD-2531D15.5	chr11	212	226	560	0
CTD-2532D12.4	chr17	0	0	0	0
CTD-2532D12.5	chr17	0	0	0	0
CTD-2532K18.1	chr5	0	8	1	0
CTD-2532K18.2	chr5	1	0	0	0
CTD-2533K21.1	chr5	0	0	0	0
CTD-2533K21.2	chr5	0	0	0	0
CTD-2533K21.3	chr5	0	0	0	0
CTD-2533K21.4	chr5	0	0	0	0
CTD-2534H9.1	chr17	0	0	0	0
CTD-2534I21.9	chr17	0	0	0	0
CTD-2534J5.1	chr8	0	0	0	0
CTD-2535I10.1	chr16	0	0	0	0
CTD-2535L24.2	chr17	75	86	526	0
CTD-2535P7.1	chr17	0	0	0	0
CTD-2535P7.2	chr17	0	0	0	0
CTD-2536I1.2	chr15	6	13	5	0
CTD-2536I1.3	chr15	1	0	0	0
CTD-2536I1.4	chr15	3	1	0	0
CTD-2537I9.12	chr19	86	91	72	0
CTD-2537I9.13	chr19	11	21	4	1
CTD-2537I9.15	chr19	0	0	0	0
CTD-2537I9.18	chr19	0	2	42	0
CTD-2537L20.1	chr11	0	0	0	0
CTD-2537M22.2	chr5	73	47	20	0
CTD-2537M22.3	chr5	0	0	0	0
CTD-2537O9.1	chr11	0	0	0	0
CTD-2538C1.3	chr19	1	2	3	0
CTD-2538G9.3	chr19	0	0	0	0
CTD-2538G9.5	chr19	2	2	0	0
CTD-2538G9.6	chr19	0	0	0	0
CTD-2540B15.10	chr19	0	0	0	0
CTD-2540B15.11	chr19	0	7	30	0
CTD-2540B15.12	chr19	0	0	0	0
CTD-2540B15.13	chr19	1123	1020	314	2
CTD-2540B15.6	chr19	0	2	2	0
CTD-2540B15.7	chr19	4	6	18	0
CTD-2540B15.9	chr19	0	2	0	0
CTD-2540F13.2	chr19	5	0	5	0
CTD-2540L5.5	chr14	2	1	263	0
CTD-2540L5.6	chr14	22	6	13	0
CTD-2540L5.9	chr14	0	0	0	0
CTD-2541J13.1	chr18	0	0	0	0
CTD-2541J13.2	chr18	0	0	0	0
CTD-2541M15.3	chr8	61	198	7	1
CTD-2542C24.14	chr19	0	0	0	0
CTD-2542C24.2	chr19	0	0	0	0
CTD-2542C24.3	chr19	0	0	0	0
CTD-2542C24.5	chr19	0	0	0	0
CTD-2542C24.8	chr19	0	0	0	0
CTD-2542C24.9	chr19	0	0	0	0
CTD-2542L18.1	chr16	6	9	7	0
CTD-2544D21.2	chr11	0	2	1	0
CTD-2544H17.1	chr5	0	0	0	0
CTD-2544H17.2	chr5	0	1	5	0
CTD-2544L4.1	chr8	0	0	0	0
CTD-2544M6.1	chr15	0	0	0	0
CTD-2544N14.3	chr8	5	7	24	1
CTD-2545G14.2	chr17	0	0	0	0
CTD-2545G14.4	chr17	0	0	10	0
CTD-2545G14.6	chr17	40	26	1295	0
CTD-2545G14.7	chr17	2296	2564	4427	0
CTD-2545H1.1	chr17	1	0	0	0
CTD-2545H1.2	chr17	0	0	0	0
CTD-2545M3.2	chr19	150	226	204	0
CTD-2545M3.6	chr19	48	32	148	0
CTD-2545M3.8	chr19	3	43	41	1
CTD-2546F11.1	chr5	1084	1249	4970	2
CTD-2547E10.3	chr16	0	1	0	0
CTD-2547E10.5	chr16	0	0	0	0
CTD-2547G23.2	chr16	32	31	160	0
CTD-2547H18.1	chr11	0	0	0	0
CTD-2547L16.1	chr8	76	88	69	1
CTD-2547L16.3	chr8	3	3	2	0
CTD-2547L16.4	chr8	1	2	2	0
CTD-2547L24.3	chr14	13	55	22	0
CTD-2547L24.4	chr14	0	3	0	0
CTD-2547L24.5	chr14	0	1	0	0
CTD-2550O8.5	chr19	687	994	222	0
CTD-2550O8.7	chr19	3	3	1	0
CTD-2552B11.3	chr14	0	0	0	0
CTD-2552K11.2	chr8	0	0	1	0
CTD-2553C6.1	chr19	0	0	0	0
CTD-2553L13.10	chr19	8	10	4	0
CTD-2553L13.4	chr19	1	1	0	0
CTD-2553L13.5	chr19	7	2	1	0
CTD-2553L13.7	chr19	1	2	2	0
CTD-2553L13.9	chr19	53	4	15	0
CTD-2554C21.1	chr19	3	3	20	0
CTD-2554C21.2	chr19	177	19	64	0
CTD-2555A7.1	chr16	0	0	0	0
CTD-2555A7.2	chr16	0	0	0	0
CTD-2555A7.3	chr16	5	2	8	0
CTD-2555I5.1	chr11	0	0	0	0
CTD-2555K7.1	chr14	0	0	0	0
CTD-2555K7.2	chr14	7	4	1	0
CTD-2555K7.3	chr14	0	0	1	0
CTD-2555O16.2	chr14	3	5	25	0
CTD-2555O16.4	chr14	66	63	63	0
CTD-2557P19.4	chr19	0	0	0	0
CTD-2560C21.1	chr14	0	0	0	0
CTD-2560E9.3	chr11	0	0	1	0
CTD-2560E9.5	chr11	1	0	4	0
CTD-2560K21.6	chr19	4	3	5	0
CTD-2561B21.10	chr17	2	0	0	0
CTD-2561B21.11	chr17	6	15	6	0
CTD-2561B21.3	chr17	2	0	2	0
CTD-2561B21.4	chr17	0	0	0	0
CTD-2561B21.5	chr17	30	48	13	0
CTD-2561B21.7	chr17	9	15	49	0
CTD-2561B21.8	chr17	61	45	53	1
CTD-2561F5.1	chr14	0	0	0	0
CTD-2561J22.1	chr19	0	3	1	0
CTD-2561J22.2	chr19	14	27	98	0
CTD-2561J22.3	chr19	17	22	17	0
CTD-2561J22.5	chr19	281	24	96	0
CTD-2562G15.2	chr15	0	1	0	0
CTD-2562G15.3	chr15	0	0	5	0
CTD-2562J15.4	chr19	10	4	0	0
CTD-2562J15.8	chr19	0	0	0	0
CTD-2562J17.2	chr11	0	0	0	0
CTD-2562J17.4	chr11	177	88	110	1
CTD-2562J17.6	chr11	1050	870	1091	0
CTD-2562J17.7	chr11	102	78	64	0
CTD-2562J17.9	chr11	2	0	32	0
CTD-2564P9.3	chr11	0	0	0	0
CTD-2564P9.4	chr11	0	0	0	0
CTD-2566J3.1	chr14	0	0	0	0
CTD-2566J3.2	chr14	0	0	0	0
CTD-2568A17.1	chr19	0	0	10	0
CTD-2568A17.11	chr19	0	0	0	0
CTD-2568A17.8	chr19	0	0	0	0
CTD-2571E19.3	chr8	0	0	0	0
CTD-2571L23.8	chr19	0	0	0	0
CTD-2571L23.9	chr19	2	0	1	0
CTD-2574D22.2	chr16	29	9	28	0
CTD-2574D22.3	chr16	82	132	73	2
CTD-2574D22.6	chr16	524	864	1724	0
CTD-2574D22.7	chr16	227	242	177	1
CTD-2575K13.8	chr19	9855	11587	20864	27
CTD-2576D5.1	chr16	1	0	0	0
CTD-2576D5.2	chr16	0	0	0	0
CTD-2576D5.4	chr16	0	3	21	0
CTD-2576F9.2	chr15	0	0	0	0
CTD-2576N18.1	chr18	0	0	0	0
CTD-2576N18.2	chr18	3	0	0	0
CTD-2579L12.1	chr11	0	0	0	0
CTD-2579N5.3	chr19	0	0	0	0
CTD-2579N5.4	chr19	0	0	1	0
CTD-2582D11.1	chr17	0	0	0	0
CTD-2582D11.2	chr17	0	0	0	0
CTD-2582D11.3	chr17	0	0	0	0
CTD-2582M21.1	chr5	0	0	0	0
CTD-2583A14.1	chr19	0	0	0	0
CTD-2583A14.10	chr19	54	68	22	1
CTD-2583A14.11	chr19	161	287	129	2
CTD-2583A14.8	chr19	99	251	43	2
CTD-2583A14.9	chr19	16	3	94	0
CTD-2583P5.1	chr16	0	0	0	0
CTD-2583P5.3	chr16	2	1	1	0
CTD-2587H19.2	chr19	0	0	0	0
CTD-2587H19.3	chr19	0	0	0	0
CTD-2587H24.1	chr19	0	0	0	0
CTD-2587H24.10	chr19	20	5	19	0
CTD-2587H24.14	chr19	699	412	1215	1
CTD-2587H24.15	chr19	15	4	9	0
CTD-2587H24.16	chr19	9	53	39	1
CTD-2587H24.4	chr19	20	42	62	0
CTD-2587M2.1	chr5	13	15	18	0
CTD-2587M2.2	chr5	5	2	1	0
CTD-2587M23.1	chr5	0	0	0	0
CTD-2588C8.8	chr19	0	0	0	0
CTD-2588E21.1	chr14	2	4	5	0
CTD-2588J1.1	chr8	0	0	0	0
CTD-2589H19.6	chr5	7	8	3	0
CTD-2589H19.7	chr5	0	2	0	0
CTD-2589M5.5	chr11	0	0	2	0
CTD-2591A1.1	chr5	80	58	41	1
CTD-2591A1.2	chr5	33	68	42	0
CTD-2591A6.2	chr14	1	0	0	0
CTD-2593A12.2	chr5	0	0	0	0
CTD-2593A12.3	chr5	0	0	0	0
CTD-2595P9.2	chr16	1	0	0	0
CTD-2595P9.4	chr16	28	54	53	0
CTD-2600H12.2	chr16	44	63	46	1
CTD-2600O9.1	chr16	0	1	1	0
CTD-2600O9.2	chr16	43	32	15	0
CTD-2609K8.3	chr11	2	0	0	0
CTD-2611O12.6	chr19	1	0	0	0
CTD-2613O8.1	chr5	0	0	0	0
CTD-2616J11.10	chr19	0	0	1	0
CTD-2616J11.11	chr19	589	264	332	2
CTD-2616J11.14	chr19	1	1	1	0
CTD-2616J11.15	chr19	0	0	0	0
CTD-2616J11.3	chr19	0	5	0	0
CTD-2616J11.9	chr19	16	6	72	0
CTD-2619J13.1	chr19	0	0	0	0
CTD-2619J13.14	chr19	33	6	166	0
CTD-2619J13.16	chr19	12	29	8	0
CTD-2619J13.17	chr19	49	40	124	0
CTD-2619J13.23	chr19	22	36	5	0
CTD-2619J13.27	chr19	0	1	38	0
CTD-2619J13.5	chr19	40	95	15	0
CTD-2619J13.8	chr19	263	386	442	0
CTD-2619J13.9	chr19	91	172	269	0
CTD-2620I22.1	chr19	9	0	6	0
CTD-2620I22.2	chr19	1	0	0	0
CTD-2620I22.3	chr19	1	2	1	0
CTD-2621I17.3	chr19	12	3	1	0
CTD-2621I17.8	chr19	0	0	0	0
CTD-2622I13.3	chr19	13	31	0	0
CTD-2623H2.7	chr19	0	0	0	0
CTD-2623H2.9	chr19	0	0	1	0
CTD-2623N2.3	chr19	29	10	2	0
CTD-2623N2.5	chr19	2	0	0	0
CTD-2626G11.2	chr19	0	0	0	0
CTD-2631K10.1	chr5	1	1	0	0
CTD-2636A23.2	chr5	5013	4547	3005	8
CTD-2639E6.11	chr19	2	0	6	0
CTD-2639E6.4	chr19	0	3	0	0
CTD-2639E6.9	chr19	5	5	6	0
CTD-2643I7.4	chr11	1	0	0	0
